index,id,name,username,date,reply_to,content,reply,retweet,like
95,MuridIslamAhmadiyahJan282021itu hoa,MuridIslamAhmadiyah,@MAhmadiyah,"Jan 28, 2021",@hadijah2007,"itu hoax lagi, coba tabbayun dulu ke ahmadiyah yaa..",1,0,0
96,lentera°Jan282021ahmadiy,lentera°,@halo___lentera,"Jan 28, 2021",@MAhmadiyah,"ahmadiyah itu bikinan manusia, kalo islam wahyu dari Allah",1,0,0
97,lentera°Jan282021ya udah,lentera°,@halo___lentera,"Jan 28, 2021",@MAhmadiyah,"ya udah kalo begitu lebih aman kalo ahmadiyah pindah ke ahlussunnah, krn menurut ahlussunnah penganut ahmadiyah bukan muslim",1,0,0
98,lentera°Jan282021terus m,lentera°,@halo___lentera,"Jan 28, 2021",@MAhmadiyah,terus menurut ahmadiyah bgmn status sunni? apakah sunni itu non muslim?,1,0,0
99,hadijahJan282021Imam Ma,hadijah,@hadijah2007,"Jan 28, 2021",@MAhmadiyah,"Imam Mahdi itu hadir nnti menjelang kiamat bersama Nabi Isa as memerangi DAJJAL LAKNATULLAH,,n SIAPA Imam Mahdi itu,, RASULULLAH SAW sendiri tidak tahu, ko Ahmadiyah mempercayai GHULAM AHMAD itu Imam Mahdi! la wong kiamat nya sj blm ko Imam Mahdi nya da mati duluan???",1,0,0
100,hadijahJan282021Sy PERN,hadijah,@hadijah2007,"Jan 28, 2021",@MAhmadiyah,"Sy PERNAH denger dari jamaah Ahmadiyah yg berada di NTB,,wktu itu ada acara TELEVISI yg menayangkan seluk beluk ttg pengikut Ahmadiyah!!",1,0,1
101,hadijahJan282021Tahu!!y,hadijah,@hadijah2007,"Jan 28, 2021",@FKadrun,Tahu!!yg sy maksud ajaran Ahmadiyah nya itu loh yg sesat!!!n kita baru th si pembawa ajaran sesat ke Indonesia itu Kakek si Raffi!!,0,0,0
102,DonChaniagoJan282021Penista,Don Chaniago,@Don_Chaniago66,"Jan 28, 2021",@fghar135,"Penistaan agama itu harus di tindak itu poinya.. 
ahmadiyah silahkan menjadi agama ahmadiyah dan negara harus hadir mefasilitasi dan mengakui agama baru tersebut...

Paham ya...",1,0,0
103,KamusBesarBahasaIndonesiaKBBIJan282021#Belaja,Kamus Besar Bahasa Indonesia KBBI,@kamusbesarkbbi,"Jan 28, 2021",nan,#Belajar Toleransi Dari Khalifah Ahmadiyah - http://Kompasiana.com - http://Kompasiana.com #KBBI https://kompasiana.com/muhammad93475/601185498ede4809ed392913/belajar-toleransi-dari-khalifah-ahmadiyah?page=all…,0,0,0
104,POLISAJan282021Iya...m,POLISA,@aoeliaRF,"Jan 28, 2021",@IwakTukang,"Iya...makanya kan org islam pd ga mau disamain sama ahmadiyah,, wong keyakinannya aja beda.",0,0,0
105,yudhaJan282021Baiklah,yudha,@yudha4efah,"Jan 28, 2021",@mas_taqien,"Baiklah teman², daripada panjang ke mana² saya simpulkan aja. Negara yg ada kementerian agamanya & NU ormas agama yang didalamnya banyak ulama dan kyai tidak melarang eksistensi umat Ahmadiyah, Artinya Ahmadiyah boleh eksis di NKRI. Silahkan beribadah menurut keyakinan masing² ",0,0,1
106,yudhaJan282021Makanya,yudha,@yudha4efah,"Jan 28, 2021",@MAhmadiyah,Makanya aneh aja kalau ada orang yang mengatakan Ahmadiyah itu nabinya bukan Nabi Muhammad. Itu sumbernya dari mana ya ? ,0,0,1
107,MuridIslamAhmadiyahJan282021duh udh,MuridIslamAhmadiyah,@MAhmadiyah,"Jan 28, 2021",@mas_taqien,"duh udh 2021 masih aja termakan hoax Ahmadiyah Al Quran nya ditambahi2.. buktikan coba sini, nanti gw buka Al Quran gw dirumah kalau perlu",0,0,0
108,ImanMubarakAhmadJan282021BREAKIN,Iman Mubarak Ahmad,@imanmubarak_a,"Jan 28, 2021",nan,"BREAKING NEWS

KUNJUNGAN POLSEK MAJENANG KE AHMADIYAH

https://youtu.be/U2QFSMRj95k

Ayah AkbarTV
Channel Dakwah Islam",0,0,0
109,ImanMubarakAhmadJan282021KUNJUNG,Iman Mubarak Ahmad,@imanmubarak_a,"Jan 28, 2021",nan,KUNJUNGAN POLSEK MAJENANG KE AHMADIYAH,0,0,0
110,MuridIslamAhmadiyahJan282021ahmadiy,MuridIslamAhmadiyah,@MAhmadiyah,"Jan 28, 2021",@AFCalfatih,ahmadiyah nabinya bukan Muhammad (saw) itu hoax ya ,1,0,0
111,yudhaJan282021Apakah ,yudha,@yudha4efah,"Jan 28, 2021",@AFCalfatih,"Apakah kelompok yg keyakknannya berdasarkan Alquran, Allah & Nabi Muhammad walo berbeda cara ibadahnya bukan disebut Islam ? Jgnkan Ahmadiyah, Syiah aja kalian bilang bukan Islam kan ? ",1,0,0
112,yudhaJan282021Lah Ahm,yudha,@yudha4efah,"Jan 28, 2021",@AFCalfatih,Lah Ahmadiyah bilang mereka Islam kok lu nanya lagi ,1,0,0
113,yudhaJan282021Agama a,yudha,@yudha4efah,"Jan 28, 2021",@AFCalfatih,"Agama apaan ? Coba tanya sama umat Ahmadiyah kitab apa yang mereka pakai, siapa nama Tuhannya, siapa Nabinya ? Selanjutnya Anda simpulkan mereka itu agama apa ?",1,0,1
114,Al-FatihJan282021Lo baca,Al-Fatih,@AFCalfatih,"Jan 28, 2021",@yudha4efah,Lo baca informasi aja ngawur. Ga usah ngelebar kemana-mana. Tolong bedain antara KETEMU dan MENGAKU. Dan Ahmadiyah MENGAKUI ada Nabi setelah Nabi Muhammad. Udahlah bro Ahmadiyah memang sesat ga usah dibela. Tinggal akui aja. Bahkan Kiyai Maruf Amin aja bilang begitu.,1,0,0
115,yudhaJan282021Selama ,yudha,@yudha4efah,"Jan 28, 2021",@AFCalfatih,Selama Ahmadiyah tdk ditetapkan sebagai ormas terlarang oleh pemerintah mereka tetap boleh eksis di negri ini.,0,0,0
116,Al-FatihJan282021Agama y,Al-Fatih,@AFCalfatih,"Jan 28, 2021",@yudha4efah,Agama yang berlaku di Indonesia. Ahmadiyah emang agamanya apaan?,1,0,0
117,Al-FatihJan282021Apakah ,Al-Fatih,@AFCalfatih,"Jan 28, 2021",@yudha4efah,Apakah keyakinan Ahmadiyah di akui di Indonesia?,1,0,0
118,yudhaJan282021Yg saya,yudha,@yudha4efah,"Jan 28, 2021",@AFCalfatih,Yg saya tanyakan apakah Ahmadiyah adl suatu keyakinan ? kalau Ahmadiyah adalah suatu keyakinan dan mengajarkan yang baik tidak bertolak belakang dengan Pancasila tetap boleh diterima di negeri ini.,2,0,0
119,yudhaJan282021Apakah ,yudha,@yudha4efah,"Jan 28, 2021",@mas_taqien,Apakah Ahmadiyah bukan suatu keyakinan ? Selama dia adalah satu keyakinan dan mengajarkan kebaikan itu tidak masalah di negeri ini.,1,0,0
120,lentera°Jan282021pantesa,lentera°,@halo___lentera,"Jan 28, 2021",@MAhmadiyah,"pantesan ahmadiyah dikeluarkan dari islam, karena bertentangan dengan ijmak kaum muslimin",1,1,0
121,MuridIslamAhmadiyahJan282021ya sila,MuridIslamAhmadiyah,@MAhmadiyah,"Jan 28, 2021",@halo___lentera,"ya silahkan saja anda punya definisi sendiri soal Islam, ahmadiyah mah ikut definisi Rasulullah SAW",0,0,0
122,lentera°Jan282021ahmadiy,lentera°,@halo___lentera,"Jan 28, 2021",@MAhmadiyah,ahmadiyah bukan islam,2,0,0
123,MuridIslamAhmadiyahJan282021sesuai ,MuridIslamAhmadiyah,@MAhmadiyah,"Jan 28, 2021",@lentera7777,"sesuai sabda Rasulullah SAW. islam itu yg menjalani rukun iman dan rukun Islam, jadi tentu saja agama ahmadiyah = islam",1,0,0
124,lentera°Jan282021kenapa ,lentera°,@halo___lentera,"Jan 28, 2021",@MAhmadiyah,kenapa ahmadiyah gk bikin agama sendiri aja sih? kok ndompleng ke islam? kenapa gk dompleng ke syiah atau ibadi?,2,0,0
125,muchlisarofikJan282021Argumen,muchlis a rofik,@muchlis_ar,"Jan 28, 2021",nan,"Argumen Dr Sukidi, intelektual muda Muhammadiyah, doktor lulusan Harvard tentang kenapa negara wajib melindungi kebebasan beragama ~termasuk penganut ahmadiyah dan syiah. 

""Menghalangi pendirian rumah ibadah, pelanggaran atas kebebasan beragama.""",1,5,4
126,"DedenSujanaJan282021""Khalif",Deden Sujana,@dedensujana,"Jan 28, 2021",nan,"""Khalifah Ahmadiyah, Khalifah Ruhiyah Bukan Daulah""",0,1,3
127,"yudhaJan282021Setuju,",yudha,@yudha4efah,"Jan 28, 2021",@AFCalfatih,"Setuju, dan harus diamalkan oleh seluruh warga negara Indonesia. Termasuk mengakui Ahmadiyah dll sebagai agama yang berlaku di Indonesia.",1,0,1
128,yudhaJan282021Tidak h,yudha,@yudha4efah,"Jan 28, 2021",@AFCalfatih,Tidak hanya konflik FPI di Monas dan dengan Ahmadiyah tapi juga di daerah lain salah satunya di Kendal yang mengakibatkan 1 orang tewas.  Ini benar² kejahatan kemanusiaan.,0,0,0
129,lentera°Jan282021jd menu,lentera°,@halo___lentera,"Jan 28, 2021",@halo___lentera,jd menurut ahmadiyah siapakah nabi terakhir itu? adakah nabi lagi setelah mirza ghulam ahmad?,0,0,0
130,POLISAJan282021Disitu ,POLISA,@aoeliaRF,"Jan 28, 2021",@MAhmadiyah,Disitu aja udah terbukti kalo Ahmadiyah keluar dari Islam. Ahmadiyah agama tersendiri.,1,0,1
131,Al-FatihJan282021Masih d,Al-Fatih,@AFCalfatih,"Jan 28, 2021",@yudha4efah,"Masih di bahas yg di monas?
Yang ahmadiyah?
Tahun berapa itu?
Tau ga itu bentrokan antara ahmadiyah dan ormas islam. Banyak ormas waktu kejadian ga hanya FPI. 

Ada ga intoleran yang di buat FPI? coba sebutin 3 aja kalau emang lo bilang banyak.",1,1,1
132,harismzJan282021gini lo,harismz,@harismz,"Jan 28, 2021",@Inter_Poll,"gini lo. yg gw mau tanya sbnrnya ideologi transnasional (IT) apa yg ada di kepala bib 
@noeruzzaman
 hingga kok sprtinya menjadi ancaman bagi islam nusantara.

IT itu kan banyak skali, termasuk syiah, ahmadiyah, bahais, hindu budha pun semua sejak awal adlh transnasional.",1,0,0
133,TitikHaniKarlinaBintieSolihien(KareenaNH)Jan282021Mungkin,Titik Hani Karlina Bintie Solihien (Kareena NH),@TSolihien,"Jan 28, 2021",nan,"Mungkin ada yang belum tahu.. Raffi Ahmad itu cucu dari penyebar Ahmadiyah di Indonesia

https://hidayatullah.com/artikel/opini/read/2021/01/19/199691/raffi-ahmad-ahmadiyah-dan-ketidak-dispilinan-duta-vaksin.html…

Jangan sampai ada sodara2 kita terutama yg abege ngefans ama dia..",1,0,2
134,TypoNyamarLagiJan282021Ayat mu,Typo Nyamar Lagi,@LiterasiTypo,"Jan 28, 2021",nan,"Ayat mubahalah kan buat nantangin orang yg ngeyel perkara aqidah (Al-Imron: 61)

Ini kok mubahalah untuk perkara receh... 

Kalo mau mubahalah, sama pengikut ahmadiyah sanah",7,8,58
135,SumaryoAl-MadyuniJan282021Beliau ,Sumaryo Al-Madyuni,@gusmario2000,"Jan 28, 2021",@AhmadiyahID,Beliau pendiri sebuah organisasi yg dinamakan Ahmadiyah saja kan? Bukan mengaku Nabi atau Nabi terakhir ? Dan semua ajarannya sama. Berarti tetap saudara kita seaqidah. Syukron,0,0,0
136,LilisRusmiatiJan282021Yang je,Lilis Rusmiati,@LilisRusmiati12,"Jan 28, 2021",@MAhmadiyah,"Yang jelas MG bukan almasih. Ajarannya mmg bagus, dosen saya jg pngikut ahmadiyah dr sejak kpulangannya dr ausie, di kampus sy jg dulu bnyk majalh2 ahmadiyah & sy jg srg mbacanya &sprtinya hanya saya yg iseng bacanya, tp ya itu menganggap GM sbg nabi itu yg salah.",1,0,1
137,TikssJan282021Mas ini,Tikss,@tikatalitha,"Jan 28, 2021",@checkoves,"Mas iniloh daritadi bilang syiah ga sesat, skrg ahmadiyah ga sesat, hadeehh",1,0,1
138,MuridIslamAhmadiyahJan282021coba ta,MuridIslamAhmadiyah,@MAhmadiyah,"Jan 28, 2021",nan,coba tabayyun dulu ke ahmadiyah bu ,0,0,0
139,SchatziJan282021Kok bar,Schatzi,@iinpalupi,"Jan 28, 2021",@FKadrun,Kok baru viral skrg nih.. ahmadiyah di ciledug jalan haji gedad tuh mesjidnya.,0,0,0
140,hadijahJan282021Ooooooo,hadijah,@hadijah2007,"Jan 28, 2021",@FKadrun,"Ooooooooohhhhhhh,,, Oooooohhhh oooooohhhh  pendiri Ahmadiyah?????yg mengaku Nabinya Ghulam Ahmad,,shalat cukup 3x,,n bisa diwakilkan hny kpd orang2 yg dianggap LEBIH pandai, misalnya Ustadz at Kyai, kek gitu!!SESAT LUAR BIASA!!",3,5,11
141,FerryFadlyJan282021Hanya a,Ferry Fadly,@fdarrent13,"Jan 28, 2021",@checkoves,"Hanya ada 3 kemungkinan lu jawab ini :

1. Lu pengikut ahmadiyah
2. Lu non islam dan benci sm islam, atau
3. Lu itu islam dan lu itu goblok

Mudah mudahan lu bukan yg ke 3. Klo sampe lu yg ke 3, murtad ae skrg.",1,0,1
142,RahmanJan2820214.krn a,Rahman,@Rahman4689,"Jan 28, 2021",@noeruzzaman,"4.krn apa?dg membuat2 kelompok itu HANYA akan menjadikan kamu ingin berbeda dg kelompok2 yg lain,sehingga gk bs dipungkiri perbedaan2 itu akan membuat perpecahan. udh banyak kasus antara NU dg Muhammadiyah atau dg ahmadiyah dsb itu, mustinya kalian semua bisa belajar dr itu smw",0,0,0
143,GeenartbJan272021Emang j,Geena rtb,@Yongki_why,"Jan 27, 2021",@IrutPagut,"Emang judulnya saya gak suka sama ini orang kok. Apalagi baru tau dia orang turunan Ahmadiyah. Tambah gak senengnya wkwkwkk
Makasih om. Infonya",1,0,1
144,lentera°Jan272021orang s,lentera°,@halo___lentera,"Jan 27, 2021",@halo___lentera,"orang syiah aja gk bisa menerima paham ahmadiyah, apalagi sunni, kalo gk percaya coba aja kembangkan di iran",0,0,0
145,lentera°Jan272021udah la,lentera°,@halo___lentera,"Jan 27, 2021",@halo___lentera,"udah lah, bagiku sudah jelas, ahmadiyah itu sesat, sebaiknya anda kembali ke jalan yang benar",1,0,0
146,WJan272021Kakek a,W,@__4Lf4th112ad7a,"Jan 27, 2021",nan,"Kakek artis RA adalah Malik Aziz Ahmad Kahn
Siapakah Malik Aziz Ahmad Kahn
Malik Aziz Ahmad Kahn adalah mubaligh yang tergabung dalam Jamaah Ahmadiyah. Yang merintis ajaran Ahmadiyah di Jawa Timur.",2,10,31
147,◡̈Jan272021kaya sy,◡̈,@jooyeonkentank,"Jan 27, 2021",@tubirfess,kaya syiah/ahmadiyah kalo di islam gtu ya? cmiiw,0,0,0
148,Jan272021tapi..s,@terketahui,@terketahui,"Jan 27, 2021",nan,"tapi..salut dah sm org kristen/katholik..ada yang beda gini yg sesat mereka diem aja, maksudnya cukup kasih tau. coba islam wkwk syiah atau ahmadiyah lgsg diboikot anjg sm yg sunni wkwkwk ribooott",1,0,0
149,MuridIslamAhmadiyahJan272021bukan a,MuridIslamAhmadiyah,@MAhmadiyah,"Jan 27, 2021",@lentera7777,"bukan ahmadiyah saja, soal khatamm nabiyyin sebagai Nabi penutup yg membawa syariat juga diyakini oleh ulama sufi atau sekte deobandi.",0,0,0
150,lentera°Jan272021kalo sa,lentera°,@halo___lentera,"Jan 27, 2021",@MAhmadiyah,kalo sama knp ahmadiyah mentakwil ayat dan hadis nabi terakhir?,1,0,0
151,MuridIslamAhmadiyahJan272021ini say,MuridIslamAhmadiyah,@MAhmadiyah,"Jan 27, 2021",nan,ini saya kutip aja dari ahmadiyah id. bukan bapak /ibunya yg mengajarkan,0,0,0
152,#Jurara_IDJan272021Eh Rafi,#Jurara _ID,@jurara_id,"Jan 27, 2021",@djimmortha,"Eh Rafi .. kamu Ahmadiyah ya (4)
Jawab atuh",0,1,1
153,вαℓqєєssαℓαmeryJan272021Saya su,вαℓqєєss αℓαmery,@agis_official,"Jan 27, 2021",@IrutPagut,"Saya sudah lama denger Raffi  Ahmad keluarga besar Ahmadiyah .makanya namanya Ahmad    di ambil dari ahmadiyah .moga Raffi  mendapat hidayah seperti artis2 lain.saya bener2 salut artis byk berhijrah.seperti Ari untung bersama istri..tengku wisnu bersama istri,semoga mrk Istiqamah",1,0,5
154,lentera°Jan272021tidak k,lentera°,@halo___lentera,"Jan 27, 2021",@MAhmadiyah,"tidak konsisten, saya pernah dialog dgn penganut ahmadiyah justru dia gunakan nabi isa akan datang di akhir jaman utk menjustifikasi bahwa menurut ahmadiyah tidak ada nabi lagi setelah nabi muhammad",2,0,0
155,MuridIslamAhmadiyahJan272021oh tida,MuridIslamAhmadiyah,@MAhmadiyah,"Jan 27, 2021",@halo___lentera,"oh tidak, seperti yang saya sebut sebelumnya, menurut penafsiran AlQuran Ahmadiyah, Nabi Isa (as) yg dulu sudah wafat ..",1,0,0
156,AdeShaktiJan272021Oh gitu,Ade Shakti,@ade_shakti,"Jan 27, 2021",nan,Oh gitu....Ahmadiyah.,0,0,0
157,AkuTetapJan272021Bahahaa,Aku Tetap,@sahabatkarib_mu,"Jan 27, 2021",@Sangpet03343341,Bahahaa.. putus asa langsung bikin opini sendiri..  Luh ahmadiyah ya?,0,0,0
158,IG:WarungSejarahRIJan272021TRAGEDI,IG: WarungSejarahRI,@WarungSejarahRI,"Jan 27, 2021",nan,"TRAGEDI CIKEUSIK Pembelajaran dari Kasus Ahmadiyah

Oleh: Wawan H. Purwanto

Tahun 2011
252 Halaman

Harga 55.000
Minat? 

Order:
✓DM or Klik WA http://bit.ly/warungsejarahRI",0,0,0
159,&arJan272021saya sa,&ar,@_dirman_,"Jan 27, 2021",@checkoves,"saya sampai sekarang masih gak cocok sama ahmadiyah, tp mungkin ini bisa sedikit nambah wawasan yg gak menghabisakan waktu",1,0,2
160,pengembaraJan272021Emang k,pengembara,@pengembara_tua,"Jan 27, 2021",@IrutPagut,Emang kenapa kalau kakeknya ahmadiyah ? Apa otomatis Raffinya juga ahmadiyah gitu ? Anda ini menyebarkan bibit-bibit permusuhan aja. Apa juga urusannya sama anda ?,0,0,0
161,Alfitho|VaccinatedJan272021Memang ,Alfitho | Vaccinated,@checkoves,"Jan 27, 2021",@froncoyg,"Memang ga bakal nemu persamaan, tapi tentu pikiran anda akan lebih terbuka tentang perbedaan penafsiran imam mahdi misalnya antara aswaja - syiah - ahmadiyah",2,0,0
162,OrangDalamJan272021Yg kelu,Orang Dalam,@PenguasaRT,"Jan 27, 2021",@MAhmadiyah,Yg keluar dr ahmaduyah dan bersyahadat ulang banyak karna sudah mengikuti kesesatan ahmadiyah....,1,0,0
163,MuridIslamAhmadiyahJan272021https:/,MuridIslamAhmadiyah,@MAhmadiyah,"Jan 27, 2021",@PenguasaRT,https://ahmadiyah.id/khotbah/kisah-orang-yang-masuk-islam-melalui-ahmadiyah… lah orang2 udh melakukan itu dan jadi pada masuk ahmadiyah haha,1,0,0
164,SitiAina'ulZulfaJan272021Yap bet,Siti Aina'ul Zulfa,@oeoel_zulfa,"Jan 27, 2021",@kekesseu,Yap betul ahmadiyah itu sesat dia percaya ada nabi setelah nabi Muhammad SAW,2,0,1
165,AhmadRozaliJan272021Seingat,Ahmad Rozali,@ArozaliFrz,"Jan 27, 2021",@MAhmadiyah,"Seingat gue, saat smp baca buku ahmadiyah kuburan nabi isa ada di kashmir",0,0,0
166,JeffWingerJan272021Yakin A,Jeff Winger,@AriefLukman02,"Jan 27, 2021",@checkoves,Yakin Ahmadiyah ga sesat? Masa ngadi ngadi ada Nabi lagi setelah Rasulullah SAW,0,0,0
167,CallmeAnneJan272021Eh rafi,Call me Anne,@An_Anne12,"Jan 27, 2021",@raffi_nagita17,"Eh rafi, kamu ahmadiyah ya?

Baca berita kamu bangga sebagai cucu dan keturunan Mubaligh ahmadiyah dari Pakistan yg menyebabkan paham ahmadiyah di Indonesia?",0,0,0
168,Jan272021ahmadiy,@pite_ishak,@pite_ishak,"Jan 27, 2021",@MAhmadiyah,"ahmadiyah tolol, Nabi Isa AS di turun, nyet. bukan dilahir saat balik ke dunia. Si Ghulam tolol itu cm ngaku2, yg beginian lu percaya wkwkwkwk ga sekalian kemaren ada Nabi Isa versi Indo sana lu jg ikutin wkwkwk sekalian ikut aliran Lia Eden wkwkwk",1,0,0
169,kiDJOKOBODOHJan272021Mengama,ki DJOKO BODOH,@Deva44496087,"Jan 27, 2021",nan,"Mengamati perilaku PEMERINTAH
dalam mengelola dana agama Islam,
Sebaiknya, pengumpulan dana 
Zakat, wakaf, dikelola oleh masing masing komunitas muslim, seperti NAHDATUL ULAMA ,MUHAMADIYAH, PERSIS, LDII, AHMADIYAH, SYIAH. dll.
Sehingga tidak merepotkan tugas PEMERINTAH",0,0,0
170,KekezzJan272021Iya dan,Kekezz ,@kekesseu,"Jan 27, 2021",nan,Iya dan masalahnya ahmadiyah percaya ada nabi setelah nabi muhammad saw,1,0,0
171,lentera°Jan272021apakah ,lentera°,@halo___lentera,"Jan 27, 2021",@halo___lentera,apakah menurut ahmadiyah ada nabi lagi setelah nabi muhammad?,1,0,0
172,lentera°Jan272021kenapa ,lentera°,@halo___lentera,"Jan 27, 2021",@MAhmadiyah,kenapa ahmadiyah mentakwil ayat dan hadis bahwa nabi muhammad adalah nabi terakhir?,1,0,0
173,"Alfitho|VaccinatedJan272021Ga, say",Alfitho | Vaccinated,@checkoves,"Jan 27, 2021",@bctbgtsmph,"Ga, saya ga bodoh untuk ga bisa bedain ahmadiyah dan muhammadiyah",1,0,0
174,EkoSoemitroRahadiJan272021Ahmadiy,Eko Soemitro Rahadi,@froncoyg,"Jan 27, 2021",@checkoves,Ahmadiyah sesat karena mempercayai ada nabi setelah Nabi Muhammad,2,0,3
175,Adaapadenganbangsaini?Jan272021Alhamdu,Ada apa dengan bangsa ini?,@polite_opponent,"Jan 27, 2021",@LilisRusmiati12,"Alhamdulillah, kamu gak terbawa aliran ahmadiyah kan?",0,0,0
176,MuridIslamAhmadiyahJan272021oh sila,MuridIslamAhmadiyah,@MAhmadiyah,"Jan 27, 2021",@halo___lentera,"oh silahkan saja sebutkan semua kontradiksinya . insyaAllah dari ahmadiyah akan menjawabnya. soal perbedaan, yg jelas MGA mendpatkan mukjizat yang hanya bisa didapatkan Nabi, kemudian juga mendapat kabar ghaib berupa nubuatan/ramalan yang tergenapi",1,0,0
177,LilisRusmiatiJan272021Saya ha,Lilis Rusmiati,@LilisRusmiati12,"Jan 27, 2021",@MAhmadiyah,"Saya hanya skdar pendengar yg baik kala itu tdk mau berdebat panjang, krn yg saya baca jg kesesatan ahmadiyah itu adanya di point itu, jd yaa buat apa bdebat dg org yg sdg jatuh cinta ga akan menang. Wkt itu kami msh SMA, ga tau skrg masih jemaah ahmadiyah apa bukan.",1,0,2
178,lentera°Jan272021akidah ,lentera°,@halo___lentera,"Jan 27, 2021",@halo___lentera,"akidah ahmadiyah banyak kontradiksi bung, dan masalahnya terang banget menabrak akidah islam sebelum muncul ahmadiyah, bagaimana anda menjelaskan ini?",1,0,0
179,Alfitho|VaccinatedJan272021Ahmadiy,Alfitho | Vaccinated,@checkoves,"Jan 27, 2021",@finn_feb,Ahmadiyah ga sesat dan gapernah ngerekrut orang sembarangan ,8,0,1
180,FaRidJan272021Masih e,FaRid,@twit_farid,"Jan 27, 2021",@M4ngU5il,"Masih eksis ya ahmadiyah, cb baca yg komen",0,0,0
181,lentera°Jan272021oke say,lentera°,@halo___lentera,"Jan 27, 2021",@halo___lentera,"oke saya terima informasi versi ahmadiyah tentang mirza ghulam ahmad bukan nabi isa, terima kasih",1,0,1
182,lentera°Jan272021saya he,lentera°,@halo___lentera,"Jan 27, 2021",@MAhmadiyah,"saya heran sama ahmadiyah, sumber agamanya ngambil dari sunni, tapi dengan pemahaman yg baru, kenapa gk ngambil dari syiah atau ibadi aja sih?",2,0,0
183,(Bukan)BethHarmonJan272021Nah ini,(Bukan) Beth Harmon,@finn_feb,"Jan 27, 2021",@tubirfess,"Nah ini

Di berita ""islami"" banyak banget yg bilang ""hati-hati kristenisasi mulai marak di mana2""

Padahal itu saksi yehuwa (JW), 11/12 ama ahmadiyah ",1,0,12
184,𝙷𝚈𝙳𝚁𝙰||הידראJan272021Loh wkw,𝙷𝚈𝙳𝚁𝙰 || הידרא,@prophetofzorck,"Jan 27, 2021",@PenguasaRT,"Loh wkwkw.
Lihat aja dalam tata bahasa.
Nabi itu artinya orang yang bernubuat dan nubuat itu ramalan.

Saya diatas itu hanya menyampaikan hasil tabayyun saya ke saudara Ahmadiyah.

Kalau saya muslim pun saya muslim seperti Ar Razi, Ibnu Sina.
Aliran Muktazilah.",0,1,0
185,🅳🆄🅳🆈Jan272021Laah gw,🅳🆄🅳🆈,@DudyDam_,"Jan 27, 2021",@prophetofzorck,Laah gw kira org ahmadiyah. Ternyata org kafir toh. Hus sana pegi jauh2...bukan agama lu disini yg dibahas. Ikut campur aja lu kek emak2 julid.,1,0,0
186,HakikiJan272021Silahka,Hakiki,@Hakiki_rafhan,"Jan 27, 2021",@prophetofzorck,"Silahkan menganut kepercayaan lain...tapi jangan bawa2 Islam dalam kepercayaan yg bertentangan dengan Islam... Silahkan buat aja nama agamanya AHMADIYAH, Tanpa embel2 Islam..!!",0,0,1
187,MuridIslamAhmadiyahJan272021ada ban,MuridIslamAhmadiyah,@MAhmadiyah,"Jan 27, 2021",@aoeliaRF,"ada banyak hadis ttg imam mahdi dan nabi isa akhir zaman, masing2 punya interpretasinya sendiri. termasuk versi Ahmadiyah. minta lah petunjuk kepada Allah mengenai siapa yg benar dimataNya",3,0,0
